origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
LGA,2013,5,15,8,59.0,39.92,49.08,190.0,10.35702,,0.0,1016.0,10.0,2013-05-15 12:00:00+00:00
LGA,2013,5,15,20,66.92,53.96,63.08,190.0,5.7539,,0.0,1005.2,10.0,2013-05-16 00:00:00+00:00
LGA,2013,5,16,9,68.0,42.08,38.91,300.0,6.904679999999999,,0.0,1009.4,10.0,2013-05-16 13:00:00+00:00
LGA,2013,5,16,12,75.02,42.98,31.74,250.0,9.20624,,0.0,1008.3,10.0,2013-05-16 16:00:00+00:00
LGA,2013,5,16,17,75.92,46.94,35.81,160.0,14.96014,18.41248,0.0,1006.3,10.0,2013-05-16 21:00:00+00:00
LGA,2013,5,16,19,71.06,44.96,39.13,180.0,9.20624,,0.0,1007.4,10.0,2013-05-16 23:00:00+00:00
LGA,2013,5,16,20,71.06,48.02,43.92,180.0,9.20624,,0.0,1007.9,10.0,2013-05-17 00:00:00+00:00
LGA,2013,5,17,7,60.98,42.08,49.73,310.0,8.05546,,0.0,1017.1,10.0,2013-05-17 11:00:00+00:00
LGA,2013,5,17,14,69.08,37.04,30.81,300.0,11.5078,18.41248,0.0,1018.6,10.0,2013-05-17 18:00:00+00:00
LGA,2013,5,19,15,59.0,55.04,86.69,130.0,8.05546,,0.02,1023.9,1.5,2013-05-19 19:00:00+00:00
LGA,2013,5,20,8,62.06,59.0,93.79,0.0,0.0,,0.0,,1.0,2013-05-20 12:00:00+00:00
LGA,2013,5,20,9,66.02,60.98,93.83,240.0,9.20624,,0.0,,6.0,2013-05-20 13:00:00+00:00
LGA,2013,5,20,20,71.96,60.98,68.35,180.0,8.05546,,0.0,1014.8,10.0,2013-05-21 00:00:00+00:00
LGA,2013,5,21,9,77.0,66.02,68.9,,4.60312,,0.0,1014.1,7.0,2013-05-21 13:00:00+00:00
LGA,2013,5,21,12,82.94,64.04,52.93,220.0,10.35702,18.41248,0.0,1012.6,10.0,2013-05-21 16:00:00+00:00
LGA,2013,5,21,15,84.02,66.02,54.77,170.0,18.41248,21.86482,0.0,1010.9,10.0,2013-05-21 19:00:00+00:00
LGA,2013,5,21,16,84.02,64.94,52.75,160.0,14.96014,,0.0,1010.4,10.0,2013-05-21 20:00:00+00:00
LGA,2013,5,21,18,84.92,64.04,49.66,210.0,14.96014,,0.0,1010.3,10.0,2013-05-21 22:00:00+00:00
LGA,2013,5,21,21,77.0,62.96,61.91,180.0,6.904679999999999,,0.0,1010.7,10.0,2013-05-22 01:00:00+00:00
LGA,2013,5,22,6,57.92,55.04,90.11,50.0,12.65858,,0.0,1013.7,2.0,2013-05-22 10:00:00+00:00
LGA,2013,5,22,7,57.92,55.4,93.69,60.0,9.20624,,0.0,,1.5,2013-05-22 11:00:00+00:00
LGA,2013,5,22,10,62.6,57.2,83.54,40.0,5.7539,,0.0,,2.5,2013-05-22 14:00:00+00:00
LGA,2013,5,22,13,69.98,60.08,70.81,50.0,8.05546,,0.0,,7.0,2013-05-22 17:00:00+00:00
LGA,2013,5,22,14,75.02,62.06,64.07,20.0,3.4523399999999995,,0.0,1011.7,7.0,2013-05-22 18:00:00+00:00
LGA,2013,5,22,18,75.02,64.04,68.69,150.0,8.05546,,0.0,1010.5,7.0,2013-05-22 22:00:00+00:00
LGA,2013,5,23,21,64.04,60.98,89.78,170.0,10.35702,,0.0,1008.9,10.0,2013-05-24 01:00:00+00:00
LGA,2013,5,24,6,64.94,60.98,87.0,240.0,3.4523399999999995,,0.0,1006.2,7.0,2013-05-24 10:00:00+00:00
LGA,2013,5,26,15,66.02,33.98,30.32,310.0,17.261699999999998,26.46794,0.0,1016.4,10.0,2013-05-26 19:00:00+00:00
LGA,2013,5,27,6,57.02,33.98,41.7,300.0,6.904679999999999,,0.0,1023.6,10.0,2013-05-27 10:00:00+00:00
LGA,2013,5,27,13,73.04,30.02,20.33,260.0,11.5078,16.11092,0.0,1021.4,10.0,2013-05-27 17:00:00+00:00
LGA,2013,5,28,7,60.98,48.92,64.46,60.0,4.60312,,0.0,1022.7,10.0,2013-05-28 11:00:00+00:00
LGA,2013,5,28,8,62.96,48.02,58.12,60.0,5.7539,,0.0,1023.0,10.0,2013-05-28 12:00:00+00:00
LGA,2013,5,28,14,60.08,51.08,72.13,120.0,8.05546,,0.02,1022.3,7.0,2013-05-28 18:00:00+00:00
LGA,2013,5,28,15,57.92,53.6,87.74,120.0,9.20624,,0.15,,3.0,2013-05-28 19:00:00+00:00
LGA,2013,5,29,8,60.8,57.2,93.74,70.0,6.904679999999999,,0.0,,2.0,2013-05-29 12:00:00+00:00
LGA,2013,5,29,10,66.92,59.0,77.45,50.0,4.60312,,0.0,,5.0,2013-05-29 14:00:00+00:00
LGA,2013,5,29,17,80.96,64.04,56.45,180.0,8.05546,,0.0,1016.3,10.0,2013-05-29 21:00:00+00:00
LGA,2013,5,30,15,93.02,57.92,30.95,250.0,10.35702,,0.0,1017.8,10.0,2013-05-30 19:00:00+00:00
LGA,2013,5,31,7,80.96,64.04,56.45,0.0,0.0,,0.0,1019.8,10.0,2013-05-31 11:00:00+00:00
LGA,2013,5,31,8,82.04,64.04,54.5,320.0,3.4523399999999995,,0.0,1019.8,10.0,2013-05-31 12:00:00+00:00
LGA,2013,5,31,16,87.98,60.98,40.44,150.0,11.5078,18.41248,0.0,1016.3,10.0,2013-05-31 20:00:00+00:00
LGA,2013,6,2,6,73.94,64.04,71.22,180.0,9.20624,,0.0,1011.2,10.0,2013-06-02 10:00:00+00:00
LGA,2013,6,2,8,80.06,64.04,58.14,200.0,13.809359999999998,,0.0,1010.8,10.0,2013-06-02 12:00:00+00:00
LGA,2013,6,2,11,86.0,64.04,47.97,180.0,13.809359999999998,23.0156,0.0,1010.1,10.0,2013-06-02 15:00:00+00:00
LGA,2013,6,3,6,71.6,66.2,87.26,200.0,10.35702,,0.0,,10.0,2013-06-03 10:00:00+00:00
LGA,2013,6,4,6,59.0,41.0,51.18,340.0,10.35702,18.41248,0.0,1015.3,10.0,2013-06-04 10:00:00+00:00
LGA,2013,6,5,13,71.96,42.98,35.19,80.0,10.35702,17.261699999999998,0.0,1021.0,10.0,2013-06-05 17:00:00+00:00
LGA,2013,6,5,15,71.96,41.0,32.6,140.0,9.20624,19.56326,0.0,1020.2,10.0,2013-06-05 19:00:00+00:00
LGA,2013,6,5,19,68.0,42.08,38.91,150.0,6.904679999999999,,0.0,1020.3,10.0,2013-06-05 23:00:00+00:00
LGA,2013,6,5,20,66.02,46.04,48.47,130.0,5.7539,,0.0,1020.3,10.0,2013-06-06 00:00:00+00:00
LGA,2013,6,6,6,60.98,55.4,82.37,110.0,6.904679999999999,,0.0,,10.0,2013-06-06 10:00:00+00:00
LGA,2013,6,6,8,64.94,53.06,65.37,150.0,4.60312,,0.0,1020.3,10.0,2013-06-06 12:00:00+00:00
LGA,2013,6,6,17,68.0,55.04,63.21,140.0,10.35702,18.41248,0.0,1017.6,10.0,2013-06-06 21:00:00+00:00
LGA,2013,6,6,19,66.02,57.02,72.72,130.0,13.809359999999998,17.261699999999998,0.0,1017.3,10.0,2013-06-06 23:00:00+00:00
LGA,2013,6,7,9,62.96,60.8,93.83,40.0,9.20624,,0.17,,2.5,2013-06-07 13:00:00+00:00
LGA,2013,6,7,10,64.04,60.8,93.83,80.0,12.65858,,0.08,,5.0,2013-06-07 14:00:00+00:00
LGA,2013,6,7,16,60.8,57.92,92.56,50.0,25.31716,,0.14,,2.5,2013-06-07 20:00:00+00:00
LGA,2013,6,8,13,77.0,59.0,53.8,270.0,8.05546,,0.0,1012.4,10.0,2013-06-08 17:00:00+00:00
LGA,2013,6,8,16,75.92,59.0,55.77,270.0,8.05546,,0.0,1013.1,10.0,2013-06-08 20:00:00+00:00
LGA,2013,6,9,6,66.02,57.92,75.12,310.0,4.60312,,0.0,1020.6,10.0,2013-06-09 10:00:00+00:00
LGA,2013,6,9,15,80.96,53.06,38.08,280.0,8.05546,,0.0,1019.7,10.0,2013-06-09 19:00:00+00:00
LGA,2013,6,10,14,68.0,62.6,82.86,120.0,16.11092,27.61872,0.01,,10.0,2013-06-10 18:00:00+00:00
LGA,2013,6,12,12,73.04,51.08,46.04,320.0,16.11092,,0.0,1008.8,10.0,2013-06-12 16:00:00+00:00
LGA,2013,6,12,14,73.94,51.08,44.66,350.0,17.261699999999998,24.16638,0.0,1009.2,10.0,2013-06-12 18:00:00+00:00
LGA,2013,6,13,15,64.94,55.94,72.62,120.0,17.261699999999998,24.16638,0.0,,10.0,2013-06-13 19:00:00+00:00
LGA,2013,6,13,20,64.4,60.8,89.65,330.0,27.61872,,0.34,,5.0,2013-06-14 00:00:00+00:00
LGA,2013,6,13,21,59.0,55.94,89.57,50.0,32.22184,46.0312,0.07,,5.0,2013-06-14 01:00:00+00:00
LGA,2013,6,14,14,69.98,50.0,49.07,0.0,0.0,,0.0,1008.6,10.0,2013-06-14 18:00:00+00:00
LGA,2013,6,15,7,66.02,53.96,65.07,310.0,11.5078,,0.0,1014.4,10.0,2013-06-15 11:00:00+00:00
LGA,2013,6,15,9,71.96,53.06,51.36,310.0,9.20624,,0.0,1015.8,10.0,2013-06-15 13:00:00+00:00
LGA,2013,6,16,19,80.06,60.08,50.55,250.0,18.41248,26.46794,0.0,1008.8,10.0,2013-06-16 23:00:00+00:00
LGA,2013,6,17,10,80.96,60.98,50.68,,5.7539,,0.0,1011.8,10.0,2013-06-17 14:00:00+00:00
LGA,2013,6,18,7,68.0,62.06,81.29,50.0,4.60312,,0.0,1012.2,10.0,2013-06-18 11:00:00+00:00
LGA,2013,6,18,15,75.92,62.96,64.17,170.0,11.5078,,0.0,1009.9,10.0,2013-06-18 19:00:00+00:00
LGA,2013,6,19,11,71.96,46.94,40.9,60.0,9.20624,19.56326,0.0,1017.3,10.0,2013-06-19 15:00:00+00:00
LGA,2013,6,19,17,75.92,39.02,26.43,70.0,8.05546,,0.0,1017.5,10.0,2013-06-19 21:00:00+00:00
LGA,2013,6,19,18,75.02,39.02,27.23,40.0,3.4523399999999995,,0.0,1017.8,10.0,2013-06-19 22:00:00+00:00
LGA,2013,6,20,10,73.94,51.08,44.66,230.0,10.35702,16.11092,0.0,1024.8,10.0,2013-06-20 14:00:00+00:00
LGA,2013,6,20,12,77.0,50.0,38.74,230.0,8.05546,16.11092,0.0,1024.4,10.0,2013-06-20 16:00:00+00:00
LGA,2013,6,20,13,78.98,55.04,43.68,180.0,14.96014,,0.0,1024.1,10.0,2013-06-20 17:00:00+00:00
LGA,2013,6,20,16,78.08,51.98,40.23,160.0,17.261699999999998,20.71404,0.0,1023.6,10.0,2013-06-20 20:00:00+00:00
LGA,2013,6,21,6,68.0,48.92,50.44,0.0,0.0,,0.0,1025.6,10.0,2013-06-21 10:00:00+00:00
LGA,2013,6,21,11,78.08,50.0,37.38,,3.4523399999999995,,0.0,1025.5,10.0,2013-06-21 15:00:00+00:00
LGA,2013,6,21,18,75.92,50.0,40.16,170.0,14.96014,,0.0,1024.2,10.0,2013-06-21 22:00:00+00:00
LGA,2013,6,23,10,82.04,60.98,48.93,250.0,11.5078,,0.0,1021.5,10.0,2013-06-23 14:00:00+00:00
LGA,2013,6,23,11,84.02,62.06,47.68,250.0,11.5078,,0.0,1021.1,10.0,2013-06-23 15:00:00+00:00
LGA,2013,6,23,13,84.92,66.02,53.21,160.0,17.261699999999998,,0.0,1020.1,10.0,2013-06-23 17:00:00+00:00
LGA,2013,6,23,18,80.96,68.0,64.77,190.0,14.96014,20.71404,0.0,1017.9,10.0,2013-06-23 22:00:00+00:00
LGA,2013,6,24,6,77.0,69.08,76.57,220.0,10.35702,,0.0,1017.5,10.0,2013-06-24 10:00:00+00:00
LGA,2013,6,24,7,80.06,69.08,69.23,220.0,6.904679999999999,,0.0,1017.5,10.0,2013-06-24 11:00:00+00:00
LGA,2013,6,24,14,93.92,59.0,31.29,250.0,10.35702,,0.0,1014.8,10.0,2013-06-24 18:00:00+00:00
LGA,2013,6,24,15,93.02,57.92,30.95,240.0,10.35702,,0.0,1014.4,10.0,2013-06-24 19:00:00+00:00
LGA,2013,6,24,19,86.0,64.94,49.51,260.0,14.96014,18.41248,0.0,1014.5,10.0,2013-06-24 23:00:00+00:00
LGA,2013,6,25,17,84.02,66.02,54.77,220.0,13.809359999999998,23.0156,0.0,1009.5,10.0,2013-06-25 21:00:00+00:00
LGA,2013,6,26,16,87.08,62.96,44.63,220.0,9.20624,18.41248,0.0,1008.8,10.0,2013-06-26 20:00:00+00:00
LGA,2013,6,26,18,87.08,62.06,43.23,260.0,6.904679999999999,,0.0,1008.7,10.0,2013-06-26 22:00:00+00:00
LGA,2013,6,26,19,84.02,64.94,52.75,0.0,0.0,,0.01,1009.0,10.0,2013-06-26 23:00:00+00:00
LGA,2013,6,27,9,78.98,66.92,66.58,30.0,5.7539,,0.0,1008.2,10.0,2013-06-27 13:00:00+00:00
LGA,2013,6,27,10,80.06,68.0,66.7,60.0,8.05546,,0.0,1007.9,10.0,2013-06-27 14:00:00+00:00
LGA,2013,6,27,15,82.04,69.08,64.9,150.0,12.65858,,0.0,1006.4,10.0,2013-06-27 19:00:00+00:00
LGA,2013,6,27,16,80.96,66.92,62.4,140.0,12.65858,16.11092,0.0,1005.5,10.0,2013-06-27 20:00:00+00:00
LGA,2013,6,28,10,80.06,66.02,62.29,230.0,11.5078,18.41248,0.0,999.2,10.0,2013-06-28 14:00:00+00:00
LGA,2013,6,28,14,87.08,64.04,46.35,240.0,9.20624,,0.0,998.9,10.0,2013-06-28 18:00:00+00:00
LGA,2013,6,28,18,82.04,66.92,60.25,180.0,9.20624,,0.0,998.8,10.0,2013-06-28 22:00:00+00:00
LGA,2013,6,29,11,80.96,64.04,57.6,230.0,8.05546,,0.0,,10.0,2013-06-29 15:00:00+00:00
LGA,2013,6,29,18,80.06,66.92,64.26,170.0,11.5078,,0.0,1003.1,10.0,2013-06-29 22:00:00+00:00
LGA,2013,6,30,10,78.98,69.98,73.97,40.0,9.20624,,0.0,1009.5,10.0,2013-06-30 14:00:00+00:00
LGA,2013,6,30,12,84.92,69.08,59.14,150.0,14.96014,,0.0,1009.6,10.0,2013-06-30 16:00:00+00:00
LGA,2013,6,30,13,82.04,69.98,66.93,160.0,14.96014,18.41248,0.0,1009.6,10.0,2013-06-30 17:00:00+00:00
LGA,2013,7,1,6,75.92,69.98,81.85,,4.60312,,0.0,1013.6,10.0,2013-07-01 10:00:00+00:00
LGA,2013,7,1,8,75.92,69.98,83.32,170.0,8.05546,,0.0,,10.0,2013-07-01 12:00:00+00:00
LGA,2013,7,1,16,75.92,71.6,88.59,180.0,13.809359999999998,,0.0,,10.0,2013-07-01 20:00:00+00:00
LGA,2013,7,2,15,80.06,69.98,71.39,160.0,13.809359999999998,,0.0,1019.4,10.0,2013-07-02 19:00:00+00:00
LGA,2013,7,2,17,80.96,69.98,69.32,170.0,11.5078,,0.0,1019.3,10.0,2013-07-02 21:00:00+00:00
LGA,2013,7,3,7,75.92,69.08,79.37,210.0,8.05546,,0.0,1023.6,10.0,2013-07-03 11:00:00+00:00
LGA,2013,7,3,8,78.08,69.08,73.88,190.0,6.904679999999999,,0.0,1023.9,10.0,2013-07-03 12:00:00+00:00
LGA,2013,7,3,11,82.04,69.08,64.9,230.0,10.35702,,0.0,1023.7,10.0,2013-07-03 15:00:00+00:00
LGA,2013,7,5,19,89.96,66.02,45.34,230.0,12.65858,,0.0,1018.6,10.0,2013-07-05 23:00:00+00:00
LGA,2013,7,6,6,80.06,71.06,74.07,220.0,8.05546,,0.0,1020.2,10.0,2013-07-06 10:00:00+00:00
LGA,2013,7,6,20,91.04,66.92,45.22,260.0,9.20624,,0.0,1016.5,10.0,2013-07-07 00:00:00+00:00
LGA,2013,7,7,6,82.04,69.98,66.93,230.0,10.35702,,0.0,1017.2,10.0,2013-07-07 10:00:00+00:00
LGA,2013,7,7,16,91.94,69.98,48.84,170.0,13.809359999999998,,0.0,1013.3,10.0,2013-07-07 20:00:00+00:00
LGA,2013,7,7,21,84.92,62.96,47.82,350.0,8.05546,,0.0,1013.7,10.0,2013-07-08 01:00:00+00:00
LGA,2013,7,8,6,75.92,64.94,68.78,240.0,6.904679999999999,,0.0,1016.4,10.0,2013-07-08 10:00:00+00:00
LGA,2013,7,8,8,78.98,66.02,64.54,310.0,10.35702,,0.0,1016.5,10.0,2013-07-08 12:00:00+00:00
LGA,2013,7,8,12,87.08,62.96,44.63,260.0,11.5078,,0.0,1016.2,10.0,2013-07-08 16:00:00+00:00
LGA,2013,7,9,11,87.08,64.94,47.83,230.0,9.20624,,0.0,1017.5,10.0,2013-07-09 15:00:00+00:00
LGA,2013,7,9,17,87.08,64.94,47.83,210.0,10.35702,,0.0,1015.4,10.0,2013-07-09 21:00:00+00:00
LGA,2013,7,10,7,78.08,69.98,76.19,180.0,8.05546,,0.0,1014.4,8.0,2013-07-10 11:00:00+00:00
LGA,2013,7,10,15,87.98,66.92,49.79,230.0,17.261699999999998,23.0156,0.0,1010.4,10.0,2013-07-10 19:00:00+00:00
LGA,2013,7,10,18,91.04,66.92,45.22,220.0,11.5078,19.56326,0.0,1009.7,10.0,2013-07-10 22:00:00+00:00
LGA,2013,7,11,16,84.02,62.96,49.22,70.0,3.4523399999999995,,0.0,1010.5,10.0,2013-07-11 20:00:00+00:00
LGA,2013,7,11,19,82.04,60.08,47.39,320.0,10.35702,,0.0,1011.7,10.0,2013-07-11 23:00:00+00:00
LGA,2013,7,12,7,73.04,60.98,65.9,40.0,11.5078,,0.0,1015.6,10.0,2013-07-12 11:00:00+00:00
LGA,2013,7,12,9,75.02,60.98,61.66,50.0,14.96014,,0.0,1016.4,10.0,2013-07-12 13:00:00+00:00
LGA,2013,7,12,11,77.0,62.96,61.91,60.0,17.261699999999998,,0.0,1017.1,10.0,2013-07-12 15:00:00+00:00
LGA,2013,7,13,13,75.02,68.0,78.81,50.0,16.11092,,0.0,1023.9,9.0,2013-07-13 17:00:00+00:00
LGA,2013,7,13,14,75.92,69.08,79.37,50.0,13.809359999999998,,0.0,1024.0,10.0,2013-07-13 18:00:00+00:00
LGA,2013,7,14,9,82.04,71.06,69.43,290.0,9.20624,,0.0,1026.6,10.0,2013-07-14 13:00:00+00:00
LGA,2013,7,14,11,86.0,69.08,57.12,310.0,11.5078,,0.0,1026.2,10.0,2013-07-14 15:00:00+00:00
LGA,2013,7,14,12,87.08,69.98,56.92,290.0,6.904679999999999,,0.0,1025.7,10.0,2013-07-14 16:00:00+00:00
LGA,2013,7,15,10,87.98,69.08,53.64,320.0,9.20624,,0.0,1022.8,10.0,2013-07-15 14:00:00+00:00
LGA,2013,7,16,11,89.06,62.96,41.91,20.0,11.5078,,0.0,1021.7,10.0,2013-07-16 15:00:00+00:00
LGA,2013,7,16,15,93.02,60.98,34.52,30.0,11.5078,19.56326,0.0,1020.5,10.0,2013-07-16 19:00:00+00:00
LGA,2013,7,17,5,78.98,66.92,66.58,0.0,0.0,,0.0,1021.4,10.0,2013-07-17 09:00:00+00:00
LGA,2013,7,17,6,80.96,68.0,64.77,20.0,4.60312,,0.0,1021.8,10.0,2013-07-17 10:00:00+00:00
LGA,2013,7,17,16,93.02,66.02,41.2,160.0,8.05546,,0.0,1018.5,10.0,2013-07-17 20:00:00+00:00
LGA,2013,7,18,6,82.94,69.08,63.03,310.0,9.20624,,0.0,1016.9,10.0,2013-07-18 10:00:00+00:00
LGA,2013,7,18,11,93.92,68.0,42.91,330.0,9.20624,,0.0,1016.8,10.0,2013-07-18 15:00:00+00:00
LGA,2013,7,18,17,96.08,64.04,34.99,300.0,5.7539,,0.0,1014.0,10.0,2013-07-18 21:00:00+00:00
LGA,2013,7,19,6,87.08,71.06,59.05,210.0,8.05546,,0.0,1013.6,10.0,2013-07-19 10:00:00+00:00
LGA,2013,7,19,16,98.96,69.08,38.16,230.0,14.96014,23.0156,0.0,1009.1,10.0,2013-07-19 20:00:00+00:00
LGA,2013,7,19,18,95.0,71.96,47.51,230.0,14.96014,25.31716,0.0,1008.7,10.0,2013-07-19 22:00:00+00:00
LGA,2013,7,19,20,93.02,73.04,52.39,230.0,12.65858,,0.0,1009.8,10.0,2013-07-20 00:00:00+00:00
LGA,2013,7,20,6,82.94,68.0,60.74,240.0,10.35702,,0.0,1009.0,10.0,2013-07-20 10:00:00+00:00
LGA,2013,7,20,8,84.92,68.0,56.98,230.0,9.20624,,0.0,1008.9,10.0,2013-07-20 12:00:00+00:00
LGA,2013,7,20,12,91.94,68.0,45.63,240.0,17.261699999999998,24.16638,0.0,1007.3,10.0,2013-07-20 16:00:00+00:00
LGA,2013,7,20,17,93.02,66.02,41.2,260.0,14.96014,26.46794,0.0,1006.5,10.0,2013-07-20 21:00:00+00:00
LGA,2013,7,22,11,78.98,71.06,76.74,50.0,16.11092,,0.0,1013.9,7.0,2013-07-22 15:00:00+00:00
LGA,2013,7,22,16,77.0,71.96,84.46,50.0,13.809359999999998,,0.0,1011.1,8.0,2013-07-22 20:00:00+00:00
LGA,2013,7,23,8,77.0,69.98,78.96,220.0,10.35702,,0.0,1004.0,10.0,2013-07-23 12:00:00+00:00
LGA,2013,7,24,6,77.0,66.92,71.08,280.0,3.4523399999999995,,0.0,1003.9,10.0,2013-07-24 10:00:00+00:00
LGA,2013,7,24,13,80.06,62.06,54.23,310.0,9.20624,,0.0,1007.4,10.0,2013-07-24 17:00:00+00:00
LGA,2013,7,25,11,66.02,51.08,58.53,60.0,17.261699999999998,,0.0,1017.6,10.0,2013-07-25 15:00:00+00:00
LGA,2013,7,26,16,80.96,57.92,45.44,40.0,8.05546,,0.0,1015.5,10.0,2013-07-26 20:00:00+00:00
LGA,2013,7,26,21,75.92,64.04,66.65,190.0,9.20624,,0.0,1016.7,10.0,2013-07-27 01:00:00+00:00
LGA,2013,7,28,14,77.0,64.04,64.3,150.0,14.96014,20.71404,0.0,1013.7,10.0,2013-07-28 18:00:00+00:00
LGA,2013,7,29,17,84.02,51.98,33.14,260.0,19.56326,24.16638,0.0,1016.0,10.0,2013-07-29 21:00:00+00:00
LGA,2013,7,29,18,82.94,42.98,24.46,270.0,12.65858,23.0156,0.0,1016.4,10.0,2013-07-29 22:00:00+00:00
LGA,2013,7,30,10,75.92,53.96,46.47,330.0,11.5078,,0.0,1021.1,10.0,2013-07-30 14:00:00+00:00
LGA,2013,7,30,11,78.08,53.06,41.86,300.0,11.5078,16.11092,0.0,1020.8,10.0,2013-07-30 15:00:00+00:00
LGA,2013,7,30,12,78.98,51.98,39.05,300.0,10.35702,19.56326,0.0,1020.4,10.0,2013-07-30 16:00:00+00:00
LGA,2013,7,30,15,80.96,53.06,38.08,330.0,9.20624,,0.0,1019.3,10.0,2013-07-30 19:00:00+00:00
LGA,2013,7,31,6,71.06,55.04,56.93,0.0,0.0,,0.0,1021.0,10.0,2013-07-31 10:00:00+00:00
LGA,2013,8,1,8,78.08,62.06,57.87,180.0,13.809359999999998,,0.0,1014.5,10.0,2013-08-01 12:00:00+00:00
LGA,2013,8,1,15,69.08,62.96,80.86,130.0,6.904679999999999,,0.03,1012.6,6.0,2013-08-01 19:00:00+00:00
LGA,2013,8,1,20,71.6,66.92,88.34,190.0,13.809359999999998,,0.2,,4.0,2013-08-02 00:00:00+00:00
LGA,2013,8,2,13,82.04,55.94,40.84,240.0,8.05546,,0.0,1011.5,10.0,2013-08-02 17:00:00+00:00
LGA,2013,8,2,14,84.02,55.94,38.31,270.0,16.11092,20.71404,0.0,1011.5,10.0,2013-08-02 18:00:00+00:00
LGA,2013,8,2,15,84.92,53.96,34.63,270.0,11.5078,20.71404,0.0,1011.1,10.0,2013-08-02 19:00:00+00:00
LGA,2013,8,3,15,78.08,60.98,55.7,240.0,11.5078,,0.0,1011.2,10.0,2013-08-03 19:00:00+00:00
LGA,2013,8,4,6,69.98,53.96,56.78,320.0,9.20624,,0.0,1011.4,10.0,2013-08-04 10:00:00+00:00
LGA,2013,8,4,7,71.06,53.06,52.95,310.0,6.904679999999999,,0.0,1011.9,10.0,2013-08-04 11:00:00+00:00
LGA,2013,8,4,20,75.02,51.08,43.08,310.0,18.41248,,0.0,1013.1,10.0,2013-08-05 00:00:00+00:00
LGA,2013,8,5,9,69.98,48.02,45.57,,6.904679999999999,,0.0,1017.7,10.0,2013-08-05 13:00:00+00:00
LGA,2013,8,5,16,78.08,46.04,32.22,320.0,10.35702,,0.0,1015.4,10.0,2013-08-05 20:00:00+00:00
LGA,2013,8,5,20,75.02,48.92,39.75,310.0,6.904679999999999,,0.0,1017.0,10.0,2013-08-06 00:00:00+00:00
LGA,2013,8,6,6,66.92,55.94,67.79,40.0,5.7539,,0.0,1018.4,10.0,2013-08-06 10:00:00+00:00
LGA,2013,8,6,13,80.96,46.94,30.33,170.0,11.5078,16.11092,0.0,1019.0,10.0,2013-08-06 17:00:00+00:00
LGA,2013,8,6,16,78.98,48.02,33.7,170.0,13.809359999999998,23.0156,0.0,1019.1,10.0,2013-08-06 20:00:00+00:00
LGA,2013,8,7,8,73.04,59.0,61.41,140.0,11.5078,,0.0,1020.4,10.0,2013-08-07 12:00:00+00:00
LGA,2013,8,7,14,80.06,59.0,48.64,170.0,13.809359999999998,21.86482,0.0,1019.6,10.0,2013-08-07 18:00:00+00:00
LGA,2013,8,7,17,75.92,62.96,64.17,160.0,13.809359999999998,,0.0,1018.7,10.0,2013-08-07 21:00:00+00:00
LGA,2013,8,7,20,75.2,66.2,78.65,190.0,17.261699999999998,25.31716,0.0,,10.0,2013-08-08 00:00:00+00:00
LGA,2013,8,7,21,73.4,66.2,78.65,180.0,13.809359999999998,21.86482,0.0,,10.0,2013-08-08 01:00:00+00:00
LGA,2013,8,8,15,78.98,69.98,73.97,170.0,10.35702,,0.0,1016.9,7.0,2013-08-08 19:00:00+00:00
LGA,2013,8,8,18,75.02,69.08,81.79,180.0,12.65858,,0.01,1015.8,10.0,2013-08-08 22:00:00+00:00
LGA,2013,8,9,11,82.94,73.04,74.11,,11.5078,,0.0,,10.0,2013-08-09 15:00:00+00:00
LGA,2013,8,9,17,82.94,71.96,69.53,240.0,6.904679999999999,,0.01,1009.2,6.0,2013-08-09 21:00:00+00:00
LGA,2013,8,9,20,80.96,71.06,71.92,240.0,9.20624,,0.0,1009.5,10.0,2013-08-10 00:00:00+00:00
LGA,2013,8,10,14,82.94,57.02,41.25,270.0,11.5078,19.56326,0.0,1014.9,10.0,2013-08-10 18:00:00+00:00
LGA,2013,8,11,6,66.92,53.06,61.03,70.0,8.05546,,0.0,1019.8,10.0,2013-08-11 10:00:00+00:00
LGA,2013,8,11,7,68.0,50.0,52.51,40.0,6.904679999999999,,0.0,1019.7,10.0,2013-08-11 11:00:00+00:00
LGA,2013,8,11,11,75.92,48.02,37.3,,3.4523399999999995,,0.0,1019.6,10.0,2013-08-11 15:00:00+00:00
LGA,2013,8,11,14,78.98,51.08,37.78,320.0,11.5078,,0.0,1017.9,10.0,2013-08-11 18:00:00+00:00
LGA,2013,8,12,6,73.94,66.02,76.31,350.0,3.4523399999999995,,0.0,1016.0,10.0,2013-08-12 10:00:00+00:00
LGA,2013,8,14,8,64.04,44.96,49.85,300.0,16.11092,23.0156,0.0,1010.7,10.0,2013-08-14 12:00:00+00:00
LGA,2013,8,14,10,68.0,44.96,43.44,320.0,16.11092,21.86482,0.0,1011.0,10.0,2013-08-14 14:00:00+00:00
LGA,2013,8,15,14,77.0,44.06,30.97,330.0,12.65858,18.41248,0.0,1018.6,10.0,2013-08-15 18:00:00+00:00
LGA,2013,8,15,18,75.92,46.04,34.61,310.0,6.904679999999999,,0.0,1018.2,10.0,2013-08-15 22:00:00+00:00
