year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,7,1,829.0,833,-4.0,1141.0,1030,71.0,EV,4714,N11551,EWR,CLT,86.0,529,8,33,2013-07-01 12:00:00+00:00
2013,7,1,843.0,845,-2.0,1230.0,1044,106.0,US,1429,N725UW,LGA,CLT,85.0,544,8,45,2013-07-01 12:00:00+00:00
2013,7,1,1208.0,1155,13.0,1402.0,1406,-4.0,UA,1436,N35204,EWR,PHX,272.0,2133,11,55,2013-07-01 15:00:00+00:00
2013,7,1,1648.0,1545,63.0,1850.0,1756,54.0,EV,5965,N21129,EWR,SDF,105.0,642,15,45,2013-07-01 19:00:00+00:00
2013,7,1,1838.0,1625,133.0,2010.0,1815,115.0,MQ,3411,N846MQ,LGA,RDU,75.0,431,16,25,2013-07-01 20:00:00+00:00
2013,7,1,1856.0,1900,-4.0,2154.0,2228,-34.0,DL,1643,N706TW,JFK,SEA,311.0,2422,19,0,2013-07-01 23:00:00+00:00
2013,7,1,1935.0,1940,-5.0,2142.0,2144,-2.0,EV,4361,N11199,EWR,TYS,96.0,631,19,40,2013-07-01 23:00:00+00:00
2013,7,1,,1605,,,1804,,9E,3292,,JFK,PIT,,340,16,5,2013-07-01 20:00:00+00:00
2013,7,2,845.0,853,-8.0,1052.0,1115,-23.0,UA,1643,N17105,EWR,DEN,210.0,1605,8,53,2013-07-02 12:00:00+00:00
2013,7,2,1617.0,1555,22.0,1800.0,1740,20.0,WN,493,N556WN,LGA,STL,126.0,888,15,55,2013-07-02 19:00:00+00:00
2013,7,2,1752.0,1740,12.0,1959.0,2015,-16.0,WN,345,N203WN,LGA,DEN,211.0,1620,17,40,2013-07-02 21:00:00+00:00
2013,7,2,1909.0,1800,69.0,2039.0,1930,69.0,WN,625,N292WN,EWR,MDW,111.0,711,18,0,2013-07-02 22:00:00+00:00
2013,7,3,608.0,611,-3.0,852.0,915,-23.0,UA,1183,N27239,EWR,RSW,150.0,1068,6,11,2013-07-03 10:00:00+00:00
2013,7,3,720.0,720,0.0,959.0,959,0.0,UA,349,N440UA,LGA,IAH,194.0,1416,7,20,2013-07-03 11:00:00+00:00
2013,7,3,753.0,800,-7.0,1157.0,1200,-3.0,AA,655,N5EXAA,JFK,STT,214.0,1623,8,0,2013-07-03 12:00:00+00:00
2013,7,3,806.0,756,10.0,944.0,930,14.0,EV,4125,N13913,EWR,GSO,68.0,445,7,56,2013-07-03 11:00:00+00:00
2013,7,3,825.0,830,-5.0,1027.0,1039,-12.0,EV,4419,N14179,EWR,XNA,159.0,1131,8,30,2013-07-03 12:00:00+00:00
2013,7,3,826.0,830,-4.0,953.0,1015,-22.0,MQ,3272,N711MQ,LGA,CLE,64.0,419,8,30,2013-07-03 12:00:00+00:00
2013,7,3,1059.0,1100,-1.0,1207.0,1213,-6.0,US,2171,N754UW,LGA,DCA,43.0,214,11,0,2013-07-03 15:00:00+00:00
2013,7,3,1627.0,1630,-3.0,1919.0,1945,-26.0,B6,1801,N589JB,JFK,FLL,140.0,1069,16,30,2013-07-03 20:00:00+00:00
2013,7,3,2038.0,2025,13.0,2321.0,2321,0.0,B6,1295,N806JB,JFK,AUS,202.0,1521,20,25,2013-07-04 00:00:00+00:00
2013,7,3,2116.0,2030,46.0,2224.0,2155,29.0,WN,1271,N453WN,EWR,MDW,101.0,711,20,30,2013-07-04 00:00:00+00:00
2013,7,3,2302.0,2115,107.0,259.0,131,88.0,DL,347,N3768,JFK,SJU,201.0,1598,21,15,2013-07-04 01:00:00+00:00
2013,7,4,642.0,645,-3.0,833.0,845,-12.0,B6,675,N249JB,JFK,MSY,156.0,1182,6,45,2013-07-04 10:00:00+00:00
2013,7,4,734.0,704,30.0,959.0,1004,-5.0,UA,1103,N75429,EWR,PDX,309.0,2434,7,4,2013-07-04 11:00:00+00:00
2013,7,4,904.0,905,-1.0,1002.0,1016,-14.0,B6,1634,N355JB,JFK,BTV,45.0,266,9,5,2013-07-04 13:00:00+00:00
2013,7,4,1256.0,1300,-4.0,1532.0,1540,-8.0,AA,1841,N489AA,EWR,DFW,185.0,1372,13,0,2013-07-04 17:00:00+00:00
2013,7,4,1341.0,1330,11.0,1613.0,1553,20.0,DL,2043,N710TW,JFK,ATL,120.0,760,13,30,2013-07-04 17:00:00+00:00
2013,7,4,2112.0,2100,12.0,3.0,17,-14.0,DL,2363,N193DN,JFK,LAX,292.0,2475,21,0,2013-07-05 01:00:00+00:00
2013,7,4,2327.0,2245,42.0,202.0,135,27.0,B6,623,N705JB,JFK,LAX,306.0,2475,22,45,2013-07-05 02:00:00+00:00
2013,7,5,1313.0,1321,-8.0,1403.0,1421,-18.0,EV,5963,N16170,EWR,ALB,30.0,143,13,21,2013-07-05 17:00:00+00:00
2013,7,5,1924.0,1930,-6.0,2025.0,2051,-26.0,EV,5769,N832AS,LGA,IAD,44.0,229,19,30,2013-07-05 23:00:00+00:00
2013,7,6,555.0,600,-5.0,758.0,752,6.0,DL,731,N362NW,LGA,DTW,90.0,502,6,0,2013-07-06 10:00:00+00:00
2013,7,6,1055.0,1100,-5.0,1209.0,1210,-1.0,MQ,3230,N521MQ,JFK,DCA,49.0,213,11,0,2013-07-06 15:00:00+00:00
2013,7,6,1625.0,1624,1.0,1907.0,1925,-18.0,UA,1593,N35260,EWR,MCO,128.0,937,16,24,2013-07-06 20:00:00+00:00
2013,7,6,1637.0,1636,1.0,1745.0,1805,-20.0,B6,918,N339JB,JFK,BOS,40.0,187,16,36,2013-07-06 20:00:00+00:00
2013,7,6,1658.0,1659,-1.0,1820.0,1826,-6.0,EV,5824,N17984,EWR,ORF,50.0,284,16,59,2013-07-06 20:00:00+00:00
2013,7,6,1955.0,2000,-5.0,2120.0,2140,-20.0,MQ,3591,N735MQ,LGA,RDU,69.0,431,20,0,2013-07-07 00:00:00+00:00
2013,7,7,606.0,600,6.0,827.0,815,12.0,FL,345,N168AT,LGA,ATL,115.0,762,6,0,2013-07-07 10:00:00+00:00
2013,7,7,729.0,700,29.0,956.0,1004,-8.0,DL,763,N194DN,JFK,LAX,301.0,2475,7,0,2013-07-07 11:00:00+00:00
2013,7,7,823.0,829,-6.0,950.0,1004,-14.0,MQ,3363,N800MQ,JFK,RDU,63.0,427,8,29,2013-07-07 12:00:00+00:00
2013,7,7,848.0,853,-5.0,1116.0,1138,-22.0,UA,1711,N16703,EWR,IAH,189.0,1400,8,53,2013-07-07 12:00:00+00:00
2013,7,7,900.0,900,0.0,1249.0,1258,-9.0,UA,1216,N36444,EWR,SJU,213.0,1608,9,0,2013-07-07 13:00:00+00:00
2013,7,7,1349.0,1355,-6.0,1552.0,1615,-23.0,EV,4160,N16561,EWR,TVC,89.0,644,13,55,2013-07-07 17:00:00+00:00
2013,7,7,1734.0,1540,114.0,2218.0,1858,200.0,UA,257,N554UA,JFK,SFO,382.0,2586,15,40,2013-07-07 19:00:00+00:00
2013,7,7,1920.0,1600,200.0,,1844,,DL,847,N905DE,LGA,ATL,,762,16,0,2013-07-07 20:00:00+00:00
2013,7,7,2255.0,2100,115.0,9.0,2212,117.0,US,2191,N748UW,LGA,DCA,45.0,214,21,0,2013-07-08 01:00:00+00:00
2013,7,8,459.0,500,-1.0,641.0,640,1.0,US,1431,N559UW,EWR,CLT,81.0,529,5,0,2013-07-08 09:00:00+00:00
2013,7,8,701.0,645,16.0,849.0,835,14.0,MQ,3599,N9EAMQ,LGA,MSP,139.0,1020,6,45,2013-07-08 10:00:00+00:00
2013,7,8,816.0,810,6.0,1018.0,1029,-11.0,DL,27,N3755D,JFK,ATL,97.0,760,8,10,2013-07-08 12:00:00+00:00
2013,7,8,1236.0,1200,36.0,1503.0,1436,27.0,DL,1947,N664DN,LGA,ATL,101.0,762,12,0,2013-07-08 16:00:00+00:00
2013,7,8,1524.0,1500,24.0,1809.0,1755,14.0,AA,1813,N5FKAA,JFK,MCO,130.0,944,15,0,2013-07-08 19:00:00+00:00
2013,7,8,1656.0,1359,177.0,1905.0,1603,182.0,B6,1373,N273JB,JFK,CHS,95.0,636,13,59,2013-07-08 17:00:00+00:00
2013,7,8,,805,,,1054,,DL,1109,N369NB,LGA,TPA,,1010,8,5,2013-07-08 12:00:00+00:00
2013,7,9,800.0,804,-4.0,947.0,958,-11.0,EV,4691,N12922,EWR,DAY,82.0,533,8,4,2013-07-09 12:00:00+00:00
2013,7,9,1103.0,1100,3.0,1211.0,1213,-2.0,US,2171,N760US,LGA,DCA,43.0,214,11,0,2013-07-09 15:00:00+00:00
2013,7,9,1223.0,1135,48.0,1442.0,1415,27.0,UA,1519,N14118,EWR,MCO,120.0,937,11,35,2013-07-09 15:00:00+00:00
2013,7,9,1457.0,1455,2.0,1908.0,1800,68.0,AA,1751,N3EHAA,JFK,TPA,135.0,1005,14,55,2013-07-09 18:00:00+00:00
2013,7,9,1751.0,1605,106.0,2220.0,1925,175.0,DL,1394,N395DN,JFK,PDX,336.0,2454,16,5,2013-07-09 20:00:00+00:00
2013,7,9,1834.0,1745,49.0,2241.0,2110,91.0,AA,1611,N3EPAA,LGA,MIA,151.0,1096,17,45,2013-07-09 21:00:00+00:00
2013,7,9,1855.0,1849,6.0,2218.0,2145,33.0,UA,1417,N37434,EWR,PBI,146.0,1023,18,49,2013-07-09 22:00:00+00:00
2013,7,10,610.0,615,-5.0,743.0,808,-25.0,US,1065,N126UW,JFK,CLT,74.0,541,6,15,2013-07-10 10:00:00+00:00
2013,7,10,620.0,630,-10.0,902.0,923,-21.0,UA,319,N554UA,JFK,LAX,306.0,2475,6,30,2013-07-10 10:00:00+00:00
2013,7,10,654.0,700,-6.0,948.0,1006,-18.0,DL,2003,N999DN,LGA,MIA,142.0,1096,7,0,2013-07-10 11:00:00+00:00
2013,7,10,903.0,853,10.0,1129.0,1140,-11.0,UA,1711,N33262,EWR,IAH,169.0,1400,8,53,2013-07-10 12:00:00+00:00
2013,7,10,2008.0,1521,287.0,32.0,1738,414.0,UA,745,N519UA,LGA,DEN,243.0,1620,15,21,2013-07-10 19:00:00+00:00
2013,7,10,2113.0,2000,73.0,2346.0,2244,62.0,UA,288,N438UA,EWR,IAH,174.0,1400,20,0,2013-07-11 00:00:00+00:00
2013,7,10,,1545,,,1740,,MQ,2793,N698MQ,JFK,CMH,,483,15,45,2013-07-10 19:00:00+00:00
2013,7,10,,1855,,,2050,,MQ,3349,N517MQ,LGA,MSP,,1020,18,55,2013-07-10 22:00:00+00:00
2013,7,10,,1955,,,2145,,MQ,3374,N815MQ,JFK,RDU,,427,19,55,2013-07-10 23:00:00+00:00
2013,7,11,624.0,630,-6.0,733.0,747,-14.0,B6,2802,N179JB,JFK,BUF,59.0,301,6,30,2013-07-11 10:00:00+00:00
2013,7,11,1517.0,1459,18.0,1832.0,1746,46.0,B6,581,N190JB,JFK,HOU,205.0,1428,14,59,2013-07-11 18:00:00+00:00
2013,7,11,1529.0,1520,9.0,1709.0,1636,33.0,EV,4580,N12540,EWR,MKE,110.0,725,15,20,2013-07-11 19:00:00+00:00
2013,7,11,1602.0,1600,2.0,1744.0,1747,-3.0,EV,5091,N718EV,LGA,PIT,63.0,335,16,0,2013-07-11 20:00:00+00:00
2013,7,11,1712.0,1710,2.0,1917.0,1932,-15.0,UA,736,N443UA,EWR,PHX,271.0,2133,17,10,2013-07-11 21:00:00+00:00
2013,7,11,1953.0,1935,18.0,2315.0,2302,13.0,DL,87,N649DL,JFK,SLC,261.0,1990,19,35,2013-07-11 23:00:00+00:00
2013,7,11,2005.0,1955,10.0,2144.0,2116,28.0,EV,4969,N611QX,LGA,MHT,35.0,195,19,55,2013-07-11 23:00:00+00:00
2013,7,11,2152.0,1920,152.0,2346.0,2123,143.0,EV,4434,N15986,EWR,CLT,87.0,529,19,20,2013-07-11 23:00:00+00:00
2013,7,12,607.0,605,2.0,716.0,720,-4.0,WN,3574,N490WN,EWR,MDW,98.0,711,6,5,2013-07-12 10:00:00+00:00
2013,7,12,643.0,647,-4.0,808.0,809,-1.0,B6,905,N729JB,JFK,ORD,106.0,740,6,47,2013-07-12 10:00:00+00:00
2013,7,12,734.0,735,-1.0,1004.0,1020,-16.0,WN,163,N786SW,LGA,HOU,194.0,1428,7,35,2013-07-12 11:00:00+00:00
2013,7,12,754.0,800,-6.0,900.0,923,-23.0,EV,4583,N12924,EWR,PWM,44.0,284,8,0,2013-07-12 12:00:00+00:00
2013,7,12,838.0,840,-2.0,1058.0,1132,-34.0,UA,443,N555UA,JFK,LAX,299.0,2475,8,40,2013-07-12 12:00:00+00:00
2013,7,12,952.0,955,-3.0,1137.0,1213,-36.0,9E,4060,N8908D,LGA,DAY,75.0,549,9,55,2013-07-12 13:00:00+00:00
2013,7,12,1140.0,1125,15.0,1626.0,1440,106.0,AA,2099,N3KFAA,LGA,MIA,187.0,1096,11,25,2013-07-12 15:00:00+00:00
2013,7,12,1158.0,1100,58.0,1330.0,1213,77.0,US,2171,N758US,LGA,DCA,51.0,214,11,0,2013-07-12 15:00:00+00:00
2013,7,12,1230.0,1208,22.0,1508.0,1452,16.0,B6,323,N535JB,JFK,LAX,308.0,2475,12,8,2013-07-12 16:00:00+00:00
2013,7,12,1607.0,1430,97.0,1838.0,1754,44.0,UA,1593,N79521,EWR,SFO,309.0,2565,14,30,2013-07-12 18:00:00+00:00
2013,7,12,1706.0,1555,71.0,1932.0,1744,108.0,B6,1105,N306JB,JFK,ORD,104.0,740,15,55,2013-07-12 19:00:00+00:00
2013,7,12,1841.0,1820,21.0,2101.0,2052,9.0,9E,3542,N604LR,JFK,MSP,141.0,1029,18,20,2013-07-12 22:00:00+00:00
2013,7,12,2309.0,2030,159.0,24.0,2202,142.0,9E,4079,N8976E,JFK,BWI,34.0,184,20,30,2013-07-13 00:00:00+00:00
2013,7,12,2342.0,2059,163.0,48.0,2220,148.0,EV,3830,N12126,EWR,RIC,47.0,277,20,59,2013-07-13 00:00:00+00:00
2013,7,13,631.0,620,11.0,858.0,842,16.0,DL,1743,N703TW,JFK,ATL,118.0,760,6,20,2013-07-13 10:00:00+00:00
2013,7,13,721.0,724,-3.0,832.0,847,-15.0,EV,4187,N11155,EWR,BNA,104.0,748,7,24,2013-07-13 11:00:00+00:00
2013,7,13,807.0,810,-3.0,1028.0,1029,-1.0,DL,27,N3772H,JFK,ATL,104.0,760,8,10,2013-07-13 12:00:00+00:00
2013,7,13,912.0,920,-8.0,1154.0,1210,-16.0,AA,1223,N493AA,EWR,DFW,170.0,1372,9,20,2013-07-13 13:00:00+00:00
2013,7,13,1305.0,1314,-9.0,1622.0,1620,2.0,B6,1639,N563JB,LGA,RSW,163.0,1080,13,14,2013-07-13 17:00:00+00:00
2013,7,13,1449.0,1450,-1.0,1659.0,1652,7.0,US,1543,N152UW,LGA,CLT,89.0,544,14,50,2013-07-13 18:00:00+00:00
2013,7,13,1535.0,1535,0.0,1716.0,1729,-13.0,EV,4092,N11551,EWR,DAY,79.0,533,15,35,2013-07-13 19:00:00+00:00
2013,7,13,1553.0,1535,18.0,1937.0,1856,41.0,DL,2280,N382DA,JFK,FLL,189.0,1069,15,35,2013-07-13 19:00:00+00:00
2013,7,13,1928.0,1935,-7.0,2158.0,2120,38.0,MQ,3535,N524MQ,JFK,CMH,70.0,483,19,35,2013-07-13 23:00:00+00:00
2013,7,14,759.0,800,-1.0,1035.0,1053,-18.0,B6,901,N784JB,JFK,FLL,135.0,1069,8,0,2013-07-14 12:00:00+00:00
2013,7,14,953.0,945,8.0,1248.0,1305,-17.0,AA,1871,N3BLAA,LGA,MIA,143.0,1096,9,45,2013-07-14 13:00:00+00:00
2013,7,14,1134.0,1135,-1.0,1304.0,1341,-37.0,DL,2219,N374NW,LGA,MSP,131.0,1020,11,35,2013-07-14 15:00:00+00:00
2013,7,14,1228.0,1230,-2.0,1450.0,1520,-30.0,WN,40,N477WN,LGA,HOU,185.0,1428,12,30,2013-07-14 16:00:00+00:00
2013,7,14,1658.0,1705,-7.0,1801.0,1845,-44.0,B6,1516,N298JB,JFK,SYR,44.0,209,17,5,2013-07-14 21:00:00+00:00
2013,7,14,1733.0,1620,73.0,1922.0,1853,29.0,9E,3341,N922XJ,JFK,DTW,77.0,509,16,20,2013-07-14 20:00:00+00:00
2013,7,14,1742.0,1720,22.0,2017.0,2025,-8.0,AA,695,N3HCAA,JFK,AUS,193.0,1521,17,20,2013-07-14 21:00:00+00:00
2013,7,14,1917.0,1900,17.0,2211.0,2143,28.0,DL,2454,N3744F,JFK,DEN,238.0,1626,19,0,2013-07-14 23:00:00+00:00
2013,7,14,2024.0,2021,3.0,2154.0,2200,-6.0,UA,1464,N24702,EWR,CLE,61.0,404,20,21,2013-07-15 00:00:00+00:00
2013,7,14,2129.0,2130,-1.0,2338.0,2359,-21.0,B6,1677,N358JB,JFK,JAX,107.0,828,21,30,2013-07-15 01:00:00+00:00
2013,7,15,1427.0,1430,-3.0,1648.0,1754,-66.0,UA,1621,N33292,EWR,SFO,301.0,2565,14,30,2013-07-15 18:00:00+00:00
2013,7,15,1538.0,1529,9.0,1817.0,1821,-4.0,B6,573,N665JB,EWR,TPA,132.0,997,15,29,2013-07-15 19:00:00+00:00
2013,7,15,,1000,,,1113,,US,2122,,LGA,BOS,,184,10,0,2013-07-15 14:00:00+00:00
2013,7,16,1332.0,1117,135.0,1537.0,1335,122.0,UA,405,N427UA,LGA,DEN,191.0,1620,11,17,2013-07-16 15:00:00+00:00
2013,7,16,1604.0,1500,64.0,1741.0,1622,79.0,US,2179,N721UW,LGA,DCA,42.0,214,15,0,2013-07-16 19:00:00+00:00
2013,7,16,1957.0,2000,-3.0,2106.0,2129,-23.0,B6,418,N258JB,JFK,BOS,34.0,187,20,0,2013-07-17 00:00:00+00:00
2013,7,17,543.0,545,-2.0,805.0,813,-8.0,UA,698,N571UA,LGA,IAH,179.0,1416,5,45,2013-07-17 09:00:00+00:00
2013,7,17,622.0,630,-8.0,838.0,835,3.0,US,1433,N194UW,LGA,CLT,74.0,544,6,30,2013-07-17 10:00:00+00:00
2013,7,17,712.0,715,-3.0,859.0,935,-36.0,UA,699,N825UA,EWR,PHX,260.0,2133,7,15,2013-07-17 11:00:00+00:00
2013,7,17,1251.0,1225,26.0,1431.0,1435,-4.0,WN,226,N762SW,EWR,DEN,199.0,1605,12,25,2013-07-17 16:00:00+00:00
2013,7,17,1332.0,1330,2.0,1627.0,1625,2.0,B6,505,N588JB,EWR,FLL,151.0,1065,13,30,2013-07-17 17:00:00+00:00
2013,7,17,1622.0,1610,12.0,1811.0,1800,11.0,AA,343,N4WVAA,LGA,ORD,110.0,733,16,10,2013-07-17 20:00:00+00:00
2013,7,17,1714.0,1712,2.0,1958.0,2022,-24.0,UA,1078,N27239,EWR,SAT,196.0,1569,17,12,2013-07-17 21:00:00+00:00
2013,7,17,2035.0,2025,10.0,2332.0,2324,8.0,UA,771,N555UA,JFK,LAX,295.0,2475,20,25,2013-07-18 00:00:00+00:00
2013,7,17,2119.0,2120,-1.0,2331.0,2334,-3.0,B6,775,N358JB,JFK,MSY,151.0,1182,21,20,2013-07-18 01:00:00+00:00
2013,7,18,555.0,600,-5.0,655.0,659,-4.0,US,2161,N757UW,LGA,DCA,43.0,214,6,0,2013-07-18 10:00:00+00:00
2013,7,18,622.0,630,-8.0,734.0,755,-21.0,AA,303,N3JTAA,LGA,ORD,105.0,733,6,30,2013-07-18 10:00:00+00:00
2013,7,18,630.0,625,5.0,805.0,805,0.0,WN,526,N451WN,LGA,STL,122.0,888,6,25,2013-07-18 10:00:00+00:00
2013,7,18,1101.0,1100,1.0,1320.0,1332,-12.0,DL,1647,N519US,LGA,ATL,107.0,762,11,0,2013-07-18 15:00:00+00:00
2013,7,18,1242.0,1239,3.0,1526.0,1534,-8.0,B6,41,N608JB,JFK,FLL,142.0,1069,12,39,2013-07-18 16:00:00+00:00
2013,7,18,1345.0,1350,-5.0,1438.0,1502,-24.0,B6,1338,N304JB,JFK,MVY,35.0,173,13,50,2013-07-18 17:00:00+00:00
2013,7,18,1811.0,1755,16.0,2111.0,2045,26.0,AA,785,N3FBAA,LGA,DFW,176.0,1389,17,55,2013-07-18 21:00:00+00:00
2013,7,19,559.0,605,-6.0,728.0,749,-21.0,DL,1279,N343NB,LGA,MEM,131.0,963,6,5,2013-07-19 10:00:00+00:00
2013,7,19,1050.0,1055,-5.0,1318.0,1347,-29.0,DL,1275,N393DA,JFK,SLC,248.0,1990,10,55,2013-07-19 14:00:00+00:00
2013,7,19,1622.0,1610,12.0,1800.0,1810,-10.0,EV,5461,N712EV,LGA,RDU,62.0,431,16,10,2013-07-19 20:00:00+00:00
2013,7,19,1744.0,1729,15.0,1906.0,1855,11.0,EV,4224,N13992,EWR,MKE,107.0,725,17,29,2013-07-19 21:00:00+00:00
2013,7,19,1822.0,1829,-7.0,2037.0,2033,4.0,US,1973,N561UW,EWR,CLT,80.0,529,18,29,2013-07-19 22:00:00+00:00
2013,7,19,1831.0,1825,6.0,2000.0,2009,-9.0,EV,5207,N740EV,LGA,BGR,61.0,378,18,25,2013-07-19 22:00:00+00:00
2013,7,19,2003.0,1855,68.0,2150.0,2059,51.0,US,1897,N536UW,LGA,CLT,76.0,544,18,55,2013-07-19 22:00:00+00:00
2013,7,19,2107.0,2059,8.0,2311.0,2307,4.0,EV,5254,N755EV,LGA,DSM,138.0,1031,20,59,2013-07-20 00:00:00+00:00
2013,7,19,2204.0,1830,214.0,27.0,2055,212.0,WN,1454,N652SW,EWR,MSY,162.0,1167,18,30,2013-07-19 22:00:00+00:00
2013,7,20,559.0,600,-1.0,805.0,815,-10.0,FL,345,N281AT,LGA,ATL,103.0,762,6,0,2013-07-20 10:00:00+00:00
2013,7,20,606.0,611,-5.0,837.0,909,-32.0,UA,1627,N76508,EWR,PBI,131.0,1023,6,11,2013-07-20 10:00:00+00:00
2013,7,20,840.0,815,25.0,943.0,935,8.0,MQ,3355,N511MQ,LGA,BNA,98.0,764,8,15,2013-07-20 12:00:00+00:00
2013,7,20,900.0,901,-1.0,1213.0,1204,9.0,B6,63,N589JB,JFK,SEA,338.0,2422,9,1,2013-07-20 13:00:00+00:00
2013,7,20,1210.0,1205,5.0,1430.0,1430,0.0,MQ,3658,N535MQ,LGA,ATL,107.0,762,12,5,2013-07-20 16:00:00+00:00
2013,7,20,1447.0,1455,-8.0,1618.0,1645,-27.0,MQ,3359,N851MQ,JFK,RDU,68.0,427,14,55,2013-07-20 18:00:00+00:00
2013,7,20,1546.0,1545,1.0,1814.0,1900,-46.0,AA,133,N319AA,JFK,LAX,302.0,2475,15,45,2013-07-20 19:00:00+00:00
2013,7,20,1931.0,1905,26.0,2248.0,2210,38.0,UA,1680,N30401,EWR,MIA,160.0,1085,19,5,2013-07-20 23:00:00+00:00
2013,7,20,2015.0,1753,142.0,2226.0,2015,131.0,FL,623,N981AT,LGA,ATL,105.0,762,17,53,2013-07-20 21:00:00+00:00
2013,7,20,2100.0,1936,84.0,18.0,2247,91.0,UA,675,N498UA,EWR,SEA,333.0,2402,19,36,2013-07-20 23:00:00+00:00
2013,7,20,2104.0,2119,-15.0,2329.0,2354,-25.0,B6,527,N638JB,EWR,MCO,118.0,937,21,19,2013-07-21 01:00:00+00:00
2013,7,21,634.0,635,-1.0,815.0,826,-11.0,US,1125,N118US,EWR,CLT,81.0,529,6,35,2013-07-21 10:00:00+00:00
2013,7,21,731.0,735,-4.0,1006.0,1005,1.0,AA,1949,N3GEAA,JFK,LAS,305.0,2248,7,35,2013-07-21 11:00:00+00:00
2013,7,21,914.0,901,13.0,1212.0,1204,8.0,B6,63,N569JB,JFK,SEA,333.0,2422,9,1,2013-07-21 13:00:00+00:00
2013,7,21,1532.0,1530,2.0,1636.0,1650,-14.0,WN,216,N420WN,EWR,MDW,108.0,711,15,30,2013-07-21 19:00:00+00:00
2013,7,21,1634.0,1635,-1.0,1824.0,1815,9.0,B6,2302,N266JB,JFK,BUF,53.0,301,16,35,2013-07-21 20:00:00+00:00
2013,7,22,609.0,611,-2.0,902.0,915,-13.0,UA,1183,N37255,EWR,RSW,153.0,1068,6,11,2013-07-22 10:00:00+00:00
2013,7,22,1008.0,836,92.0,1109.0,949,80.0,B6,2280,N193JB,EWR,BOS,44.0,200,8,36,2013-07-22 12:00:00+00:00
2013,7,22,1059.0,1100,-1.0,1353.0,1359,-6.0,DL,2445,N911DE,LGA,MCO,133.0,950,11,0,2013-07-22 15:00:00+00:00
2013,7,22,1108.0,1110,-2.0,1237.0,1245,-8.0,WN,114,N706SW,LGA,MDW,109.0,725,11,10,2013-07-22 15:00:00+00:00
2013,7,22,1709.0,1600,69.0,2128.0,1844,164.0,DL,847,N917DN,LGA,ATL,118.0,762,16,0,2013-07-22 20:00:00+00:00
2013,7,22,2017.0,1830,107.0,2324.0,2055,149.0,WN,1454,N779SW,EWR,MSY,164.0,1167,18,30,2013-07-22 22:00:00+00:00
2013,7,22,2251.0,2000,171.0,54.0,2129,205.0,B6,418,N354JB,JFK,BOS,43.0,187,20,0,2013-07-23 00:00:00+00:00
2013,7,22,2338.0,2146,112.0,217.0,30,107.0,B6,1183,N659JB,JFK,MCO,127.0,944,21,46,2013-07-23 01:00:00+00:00
2013,7,23,1202.0,859,183.0,1433.0,1137,176.0,DL,1747,N966DL,LGA,ATL,109.0,762,8,59,2013-07-23 12:00:00+00:00
2013,7,24,700.0,645,15.0,913.0,835,38.0,MQ,3599,N502MQ,LGA,MSP,149.0,1020,6,45,2013-07-24 10:00:00+00:00
2013,7,24,717.0,720,-3.0,914.0,930,-16.0,UA,311,N462UA,EWR,DEN,218.0,1605,7,20,2013-07-24 11:00:00+00:00
2013,7,24,1340.0,1340,0.0,1501.0,1510,-9.0,WN,427,N781WN,LGA,MDW,109.0,725,13,40,2013-07-24 17:00:00+00:00
2013,7,24,2213.0,2145,28.0,2321.0,2316,5.0,DL,985,N362NB,JFK,BOS,33.0,187,21,45,2013-07-25 01:00:00+00:00
2013,7,25,900.0,910,-10.0,1103.0,1108,-5.0,EV,5222,N147PQ,EWR,DTW,71.0,488,9,10,2013-07-25 13:00:00+00:00
2013,7,25,1054.0,1100,-6.0,1243.0,1253,-10.0,EV,5545,N181PQ,EWR,DTW,74.0,488,11,0,2013-07-25 15:00:00+00:00
2013,7,25,1154.0,1155,-1.0,1455.0,1454,1.0,DL,1174,N395DN,LGA,PBI,140.0,1035,11,55,2013-07-25 15:00:00+00:00
2013,7,25,1611.0,1605,6.0,1745.0,1740,5.0,AA,1750,N3KDAA,JFK,BOS,44.0,187,16,5,2013-07-25 20:00:00+00:00
2013,7,26,642.0,645,-3.0,747.0,811,-24.0,UA,1172,N73406,EWR,ORD,107.0,719,6,45,2013-07-26 10:00:00+00:00
2013,7,26,1018.0,1013,5.0,1302.0,1256,6.0,UA,387,N593UA,EWR,LAX,313.0,2454,10,13,2013-07-26 14:00:00+00:00
2013,7,26,1453.0,1459,-6.0,1601.0,1620,-19.0,UA,779,N817UA,EWR,BOS,43.0,200,14,59,2013-07-26 18:00:00+00:00
2013,7,26,1600.0,1600,0.0,1750.0,1721,29.0,US,2181,N749US,LGA,DCA,44.0,214,16,0,2013-07-26 20:00:00+00:00
2013,7,26,1640.0,1640,0.0,1811.0,1815,-4.0,MQ,2949,N928MQ,JFK,BNA,117.0,765,16,40,2013-07-26 20:00:00+00:00
2013,7,26,1649.0,1650,-1.0,1907.0,1859,8.0,DL,1473,N351NB,LGA,MEM,142.0,963,16,50,2013-07-26 20:00:00+00:00
2013,7,26,2047.0,2100,-13.0,2336.0,2336,0.0,B6,499,N768JB,LGA,MCO,121.0,950,21,0,2013-07-27 01:00:00+00:00
